_id,country,market_name,mic,operating_mic,website
642b0bb287b340e987cc0008,IE,ATLANTIC SECURITIES MARKET,XATL,XDUB,WWW.ISE.IE
642b0bb287b340e987cc0054,ZZ,OFF-EXCHANGE TRANSACTIONS - LISTED AND UNLISTED INSTRUMENTS,BILT,BILT,ZZ
642b0bb287b340e987cc0084,VN,HANOI STOCK EXCHANGE - DERIVATIVES,XHNF,HSTC,WWW.HNX.VN
642b0bb287b340e987cc00c0,GB,MARIANA UFP LLP,MUFP,MUFP,WWW.MARIANAINVESTMENTS.COM
642b0bb287b340e987cc00f7,IE,VIRTU FINANCIAL IRELAND LIMITED,VFIL,VFIL,WWW.VIRTU.COM
642b0bb287b340e987cc0146,IE,VIRTU FINANCIAL IRELAND LIMITED - SYSTEMATIC INTERNALISER,VFSI,VFIL,WWW.VIRTU.COM
642b0bb387b340e987cc0190,IE,VIRTU FINANCIAL IRELAND LIMITED - OTC,VFXO,VFIL,WWW.VIRTU.COM
642b0bb387b340e987cc01cc,GB,CONTINENTAL CAPITAL MARKETS LIMITED - OTF,CCML,CCML,WWW.CONTICAP.COM
642b0bb387b340e987cc020f,TW,CROSSFINDER TAIWAN,CFTW,CFTW,WWW.CREDIT-SUISSE.COM/SITES/AES/EN/ASIA.HTML
642b0bb387b340e987cc022e,DE,DEUTSCHE BOERSE AG - APA SERVICE,DAPA,DAPA,WWW.DEUTSCHE-BOERSE.COM
642b0bb387b340e987cc029f,CH,VONTOBEL LIQUIDITY EXTENDER,VLEX,VLEX,WWW.VONTOBEL.COM
642b0bb387b340e987cc02ba,SG,SINGAPORE EXCHANGE BOND TRADING PTE. LTD,XSBT,XSES,WWW.SGX.COM
642b0bb387b340e987cc02ff,GB,EURONEXT SYNAPSE,ENSY,XLDN,WWW.EURONEXT.COM
642b0bb387b340e987cc0333,GB,SSY FUTURES LTD -  FREIGHT SCREEN,3579,3579,WWW.SSYONLINE.COM
642b0bb387b340e987cc035d,GB,MIZUHO INTERNATIONAL - SYSTEMATIC INTERNALISER,MHIP,MHIP,WWW.ONEMIZUHO.EU
642b0bb387b340e987cc039c,GB,WINTERFLOOD SECURITIES LIMITED - ELECTRONIC PLATFORM,WINS,WINS,WWW.WINTERFLOOD.COM
642b0bb387b340e987cc03c9,GB,WINTERFLOOD SECURITIES LIMITED - MANUAL TRADING,WINX,WINS,WWW.WINTERFLOOD.COM
642b0bb387b340e987cc03ff,BE,EURONEXT GROWTH BRUSSELS,ALXB,XBRU,WWW.EURONEXT.COM
642b0bb387b340e987cc0444,BE,EURONEXT ACCESS BRUSSELS,MLXB,XBRU,WWW.EURONEXT.COM
642b0bb387b340e987cc0474,PT,EURONEXT ACCESS LISBON,ENXL,XLIS,WWW.EURONEXT.COM
642b0bb387b340e987cc04bd,PT,EURONEXT GROWTH LISBON,ALXL,XLIS,WWW.EURONEXT.COM
642b0bb387b340e987cc04f2,FR,EURONEXT ACCESS PARIS,XMLI,XPAR,WWW.EURONEXT.COM
642b0bb387b340e987cc052c,FR,EURONEXT GROWTH PARIS,ALXP,XPAR,WWW.EURONEXT.COM
642b0bb487b340e987cc0563,US,SIGMA X2,SGMT,GSCO,WWW.GOLDMANSACHS.COM
642b0bb487b340e987cc05a4,SG,MARKETAXESS SINGAPORE PTE LIMITED,MASG,MASG,WWW.MARKETAXESS.COM
642b0bb487b340e987cc05d5,GB,TIDE CM,TCML,TCML,WWW.TIDECM.COM
642b0bb487b340e987cc0608,GB,FORTE  - OTF,FRTE,FRTE,WWW.FORTESECURITIES.COM
642b0bb487b340e987cc0657,US,THEMIS TRADING LLC,THEM,THEM,WWW.THEMISTRADING.COM
642b0bb487b340e987cc0688,US,LEDGERX,LEDG,LEDG,WWW.LEDGERX.COM
642b0bb487b340e987cc06ca,BE,MTS DENMARK,MTSD,BEAM,WWW.MTSDENMARK.COM
642b0bb487b340e987cc06f1,BE,MTS FINLAND,MTSF,BEAM,WWW.MTSFINLAND.COM
642b0bb487b340e987cc0715,GB,ICAP SECURITIES & DERIVATIVES EXCHANGE LIMITED,ISDX,ICAP,WWW.ISDX.COM
642b0bb487b340e987cc0750,GB,MITSUBISHI UFJ TRUST INTERNATIONAL LIMITED,MUTI,MUTI,WWW.TR.MUFG.JP/ENGLISH/OURSERVICES/ADMINISTRATION/MUTI.HTML
642b0bb487b340e987cc077e,GB,ICE ENDEX UK OCM GAS SPOT,NDCM,NDCM,WWW.THEICE.COM/ENDEX
642b0bb487b340e987cc07c6,NL,ICE MARKETS EQUITY,IMEQ,NDEX,WWW.THEICE.COM/ENDEX
642b0bb487b340e987cc07f8,NL,ICE ENDEX EUROPEAN GAS SPOT,NDXS,NDEX,WWW.THEICE.COM/ENDEX
642b0bb487b340e987cc0829,NL,ICE ENDEX FUTURES,NDEX,NDEX,WWW.THEICE.COM/ENDEX
642b0bb487b340e987cc0854,GB,MAREX SPECTRON INTERNATIONAL LIMITED OTF,SPEC,SPEC,WWW.MAREXSPECTRON.COM
642b0bb487b340e987cc0888,NL,EURONEXT - ALTERNEXT AMSTERDAM,ALXA,XAMS,WWW.EURONEXT.COM
642b0bb487b340e987cc08b6,IT,"ELECTRONIC ETF, ETC/ETN AND OPEN-END FUNDS MARKET",ETFP,XMIL,WWW.BORSAITALIANA.IT
642b0bb487b340e987cc08dd,GB,CBOE EUROPE - REGULATED MARKET INTEGRATED BOOK,BART,BCRM,WWW.MARKETS.CBOE.COM/EUROPE/EQUITIES/OVERVIEW/
642b0bb587b340e987cc0927,GB,CBOE EUROPE - REGULATED MARKET OFF BOOK,BARO,BCRM,WWW.MARKETS.CBOE.COM/EUROPE/EQUITIES/OVERVIEW/
642b0bb587b340e987cc0960,GB,CBOE EUROPE REGULATED MARKETS,BCRM,BCRM,WWW.MARKETS.CBOE.COM/EUROPE/EQUITIES/OVERVIEW/
642b0bb587b340e987cc0992,GB,CBOE EUROPE - REGULATED MARKET DARK BOOK,BARK,BCRM,WWW.MARKETS.CBOE.COM/EUROPE/EQUITIES/OVERVIEW/
642b0bb587b340e987cc09c6,BE,MTS BELGIUM,BMTS,BEAM,WWW.MTSBELGIUM.COM
642b0bb587b340e987cc0a0d,US,MTS MARKETS INTERNATIONAL INC.,MTUS,MTUS,WWW.MTSMARKETS.COM
642b0bb587b340e987cc0a3f,US,GLOBAL OTC,GOTC,GOTC,WWW.GLOBALOTC.COM
642b0bb587b340e987cc0a65,GB,FX CONNECT - MTF,MFXC,MFXC,WWW.FXCONNECT.COM
642b0bb587b340e987cc0a85,GB,FX CONNECT - MTF - RFQ,MFXR,MFXC,WWW.FXCONNECT.COM
642b0bb587b340e987cc0aac,GB,FX CONNECT - MTF - ALLOCATIONS,MFXA,MFXC,WWW.FXCONNECT.COM
642b0bb587b340e987cc0ade,DK,SPAR NORD BANK - SYSTEMATIC INTERNALISER,SNSI,SNSI,WWW.SPARNORD.DK
642b0bb587b340e987cc0b0f,US,VERTICAL,VERT,VERT,WWW.VERTGRP.COM
642b0bb587b340e987cc0b40,BG,BULGARIAN STOCK EXCHANGE - INTERNATIONAL INSTRUMENTS,IBUL,XBUL,WWW.BSE-SOFIA.BG
642b0bb587b340e987cc0b69,AU,SYDNEY STOCK EXCHANGE LIMITED,APXL,APXL,WWW.SSX.SYDNEY
642b0bb587b340e987cc0bb2,SG,CLEARTRADE EXCHANGE,CLTD,CLTD,WWW.CLTX.COM
642b0bb587b340e987cc0bd5,JP,DAIWA DRECT,DRCT,DRCT,WWW.DAIWA.JP
642b0bb587b340e987cc0c15,US,MARKETAXESS CORPORATION,MTXX,MTXX,WWW.MARKETAXESS.COM
642b0bb587b340e987cc0c36,US,CAVEAT EMPTOR,CAVE,OTCM,WWW.OTCMARKETS.COM
642b0bb587b340e987cc0c54,US,OTCQB MARKETPLACE,OTCB,OTCM,WWW.OTCMARKETS.COM
642b0bb687b340e987cc0c88,US,OTC PINK LIMITED,PINL,OTCM,WWW.OTCMARKETS.COM
642b0bb687b340e987cc0ca3,US,OTC PINK NO INFORMATION,PINI,OTCM,WWW.OTCMARKETS.COM
642b0bb687b340e987cc0cdd,US,OTC PINK MARKETPLACE,PINX,OTCM,WWW.OTCMARKETS.COM
642b0bb687b340e987cc0d0b,US,OTCQX MARKETPLACE,OTCQ,OTCM,WWW.OTCMARKETS.COM
642b0bb687b340e987cc0d49,US,OTC GREY MARKET,PSGM,OTCM,WWW.OTCMARKETS.COM
642b0bb687b340e987cc0d65,US,OTC PINK CURRENT,PINC,OTCM,WWW.OTCMARKETS.COM
642b0bb687b340e987cc0d92,DE,EUROPEAN ENERGY EXCHANGE - REGULATED MARKET,XEER,XEEE,WWW.EEX.COM
642b0bb687b340e987cc0db6,DE,EUROPEAN ENERGY EXCHANGE - NON-MTF MARKET,XEEO,XEEE,WWW.EEX.COM
642b0bb687b340e987cc0dd1,DE,EUROPEAN ENERGY EXCHANGE,XEEE,XEEE,WWW.EEX.COM
642b0bb687b340e987cc0e14,IT,MTS S.P.A.,MTSO,MTSO,WWW.MTSMARKETS.COM
642b0bb687b340e987cc0e44,IT,MTS ITALIA,MTSC,MTSO,WWW.MTSMARKETS.COM
642b0bb687b340e987cc0e77,NO,NASDAQ COMMODITIES - GBP POWER/ENERGY,ELUK,NORX,WWW.NASDAQOMX.COM/COMMODITIES/
642b0bb687b340e987cc0e9f,NO,NASDAQ OSLO ASA - NORDIC POWER DERIVATIVES AND EUROPEAN UNION ALLOWANCES,ELNO,NORX,WWW.NASDAQ.COM/SOLUTIONS/EUROPEAN-COMMODITIES
642b0bb687b340e987cc0ec7,NO,NASDAQ OSLO ASA - SWEDISH ELECTRICITY CERTIFICATE,ELSE,NORX,WWW.NASDAQ.COM/SOLUTIONS/EUROPEAN-COMMODITIES
642b0bb687b340e987cc0ef4,NO,NASDAQ OSLO ASA - EUROPEAN POWER AND GAS DERIVATIVES,ELEU,NORX,WWW.NASDAQ.COM/SOLUTIONS/EUROPEAN-COMMODITIES
642b0bb687b340e987cc0f20,NO,NASDAQ COMMODITIES - FREIGHT COMMODITY,FREI,NORX,WWW.NASDAQOMX.COM/COMMODITIES/
642b0bb687b340e987cc0f48,GB,NOMURA - SYSTEMATIC INTERNALISER,NOSI,NOSI,WWW.NOMURA.COM
642b0bb787b340e987cc0f6e,GB,MTS PRIME,PRME,XMTS,WWW.MTSMARKETS.COM
642b0bb787b340e987cc0fb0,GB,CREDIT SUISSE AES EUROPE BENCHMARK CROSS,CSBX,CSEU,WWW.CREDIT-SUISSE.COM
642b0bb787b340e987cc0fe1,GB,CREDITEX BROKERAGE LLP - OTF,CXOT,IFEU,WWW.THEICE.COM/SERVICE/CREDITEX
642b0bb787b340e987cc1012,AO,BOLSA DE DIVIDA E VALORES DE ANGOLA (BODIVA) - ANGOLA SECURITIES EXCHANGE,XBDV,XBDV,WWW.BODIVA.AO
642b0bb787b340e987cc1037,SE,NASDAQ STOCKHOLM AB - DANISH EQ DERIVATIVES,DKED,XSTO,WWW.NASDAQOMXNORDIC.COM
642b0bb787b340e987cc1073,SE,NASDAQ STOCKHOLM AB - DANISH FI DERIVATIVES,DKFI,XSTO,WWW.NASDAQOMXNORDIC.COM
642b0bb787b340e987cc1099,SE,NASDAQ STOCKHOLM AB - NORWEGIAN EQ DERIVATIVES,NOED,XSTO,WWW.NASDAQOMXNORDIC.COM
642b0bb787b340e987cc10bc,SE,NASDAQ STOCKHOLM AB - SWEDISH EQ DERIVATIVES,SEED,XSTO,WWW.NASDAQOMXNORDIC.COM
642b0bb787b340e987cc10d9,SE,NASDAQ STOCKHOLM AB - PAN-NORDIC EQ DERIVATIVES,PNED,XSTO,WWW.NASDAQOMXNORDIC.COM
642b0bb787b340e987cc1108,SE,NASDAQ STOCKHOLM AB - USD WB EQ DERIVATIVES,USWB,XSTO,WWW.NASDAQOMXNORDIC.COM
642b0bb787b340e987cc1141,SE,NASDAQ STOCKHOLM AB - NORWEGIAN FI DERIVATIVES,NOFI,XSTO,WWW.NASDAQOMXNORDIC.COM
642b0bb787b340e987cc1165,SE,NASDAQ STOCKHOLM AB - FINNISH EQ DERIVATIVES,FIED,XSTO,WWW.NASDAQOMXNORDIC.COM
642b0bb787b340e987cc119f,SE,NASDAQ STOCKHOLM AB - EUR FI DERIVATIVES,EBON,XSTO,WWW.NASDAQOMXNORDIC.COM
642b0bb787b340e987cc11d6,SE,NASDAQ STOCKHOLM AB - EUR WB EQ DERIVATIVES,EUWB,XSTO,WWW.NASDAQOMXNORDIC.COM
642b0bb787b340e987cc120c,AE,NASDAQ DUBAI,DIFX,DIFX,WWW.NASDAQDUBAI.COM
642b0bb787b340e987cc1232,GB,TRADEWEB EUROPE LIMITED - APA,TREA,TREU,WWW.TRADEWEB.COM
642b0bb787b340e987cc1262,GB,TRADEWEB EUROPE LIMITED - OTF,TREO,TREU,WWW.TRADEWEB.COM
642b0bb787b340e987cc1282,GB,AUTILLA - BASE METALS,AUTB,AUTX,WWW.AUTILLA.COM
642b0bb887b340e987cc12a7,GB,AUTILLA,AUTX,AUTX,WWW.AUTILLA.COM
642b0bb887b340e987cc12e3,GB,AUTILLA - PRECIOUS METALS,AUTP,AUTX,WWW.AUTILLA.COM
642b0bb887b340e987cc1307,GB,CREDITEX BROKERAGE LLP - MTF,CXRT,IFEU,WWW.CREDITEX.COM
642b0bb887b340e987cc133a,US,KCG ACKNOWLEDGE FI,ACKF,KNIG,WWW.KCG.COM
642b0bb887b340e987cc135f,GB,NEX SEF,NEXS,NEXS,WWW.NEX.COM
642b0bb887b340e987cc1398,US,VIRTU FINANCIAL BD,VIRT,VIRT,WWW.VIRTU.COM
642b0bb887b340e987cc13c5,GB,THE BALTIC EXCHANGE,BALT,BALT,WWW.BALTICEXCHANGE.COM
642b0bb887b340e987cc13ea,GB,BALTEX - FREIGHT DERIVATIVES MARKET,BLTX,BALT,WWW.BALTICEXCHANGE.COM
642b0bb887b340e987cc1412,AU,CITI MATCH AUSTRALIA,CGMA,CGMA,HTTP://ICG.CITI.COM/ICG/GLOBAL_MARKETS/PRODUCT_SOLUTIONS/GLOBAL_EQUITIES/CITI_MATCH.JSP
642b0bb887b340e987cc1437,HK,CITI MATCH - HK,CGMH,CGMH,WWW.CITIGROUP.COM
642b0bb887b340e987cc1473,US,CITIGROUP GLOBAL MARKETS,CGMI,CGMI,WWW.CITIGROUP.COM
642b0bb887b340e987cc14a1,US,CITI LIQUIFI,LQFI,CGMI,WWW.CITIVELOCITY.COM
642b0bb887b340e987cc14c5,MX,CITI MEXICO RPI (RETAIL PRICE IMPROVEMENT),CGMX,CGMX,WWW.CITIGROUP.COM
642b0bb887b340e987cc14f5,JP,CITI MATCH - JP,CITX,CITX,WWW.CITIGROUP.JP
642b0bb887b340e987cc1518,JP,CITI DARK,CITD,CITX,WWW.CITIVELOCITY.COM
642b0bb887b340e987cc1544,GB,GRIFFIN MARKETS LIMITED - OTF,GRIO,GRIF,WWW.GRIFFINMARKETS.COM
642b0bb987b340e987cc157b,US,LIQUIDITYEDGE,LQED,LQED,WWW.LIQUIDITYEDGE.TRADE
642b0bb987b340e987cc15bc,US,MARKETAXESS CANADA COMPANY,MTXA,MTXX,WWW.MARKETAXESS.COM
642b0bb987b340e987cc15e9,PL,POLISH TRADING POINT,PTPG,PTPG,WWW.POLISHTRADINGPOINT.COM
642b0bb987b340e987cc1606,UY,UFEX,UFEX,UFEX,WWW.UFEX.COM.UY
642b0bb987b340e987cc1641,US,TRADITION SECURITIES AND DERIVATIVES INC.,TSAD,TSAD,WWW.TRADITION.COM
642b0bb987b340e987cc166c,PK,ISLAMABAD STOCK EXCHANGE,XISL,XISL,WWW.ISE.COM.PK
642b0bb987b340e987cc1695,PK,THE PAKISTAN STOCK EXCHANGE LIMITED,XKAR,XKAR,WWW.PSX.COM.PK
642b0bb987b340e987cc16b9,PK,LAHORE STOCK EXCHANGE,XLAH,XLAH,WWW.LAHORESTOCK.COM
642b0bb987b340e987cc16e4,LI,LGT BANK AG - SYSTEMATIC INTERNALISER,XLGT,XLGT,WW.LGT.COM
642b0bb987b340e987cc1714,DE,BOERSE STUTTGART - TECHNICAL PLATFORM 2,XSTF,XSTU,WWW.BOERSE-STUTTGART.DE
642b0bb987b340e987cc173b,DE,BOERSE STUTTGART - REGULIERTER MARKT - TECHNICAL PLATFORM 2,STUC,XSTU,WWW.BOERSE-STUTTGART.DE
642b0bb987b340e987cc1768,DE,BOERSE STUTTGART - FREIVERKEHR - TECHNICAL PLATFORM 2,STUD,XSTU,WWW.BOERSE-STUTTGART.DE
642b0bb987b340e987cc1799,AT,"WIENER BOERSE AG, CEGH GAS EXCHANGE",XCEG,XWBO,WWW.CEGHEX.COM
642b0bb987b340e987cc17d2,GB,PEEL HUNT RETAIL,XRSP,PEEL,WWW.PEELHUNT.COM
642b0bb987b340e987cc17fa,GB,PEEL HUNT LLP UK,PEEL,PEEL,WWW.PEELHUNT.COM
642b0bba87b340e987cc1829,GB,PEEL HUNT CROSSING,XPHX,PEEL,WWW.PEELHUNT.COM
642b0bba87b340e987cc185c,GB,THE CAZENOVE MTF,CAZE,CAZE,WWW.JPMORGANCAZENOVE.COM
642b0bba87b340e987cc18a9,US,JPBX,JPBX,JPBX,WWW.JPMORGAN.COM
642b0bba87b340e987cc18d1,GB,J.P. MORGAN SECURITIES PLC,JPSI,JPSI,WWW.JPMORGAN.COM
642b0bba87b340e987cc190f,US,"JAVELIN SEF, LLC",JSEF,JSEF,WWW.THEJAVELIN.COM
642b0bba87b340e987cc1945,IE,AREX - AUTOMATED RECEIVABLES EXCHANGE,AREX,AREX,HTTP://AREX.IO
642b0bba87b340e987cc195f,GR,HELLENIC EXCHANGE OTC MARKET,HOTC,ASEX,WWW.ATHEXGROUP.GR
642b0bba87b340e987cc1987,GR,ATHENS EXCHANGE S.A. DERIVATIVES MARKET,XADE,ASEX,WWW.ATHEXGROUP.GR
642b0bba87b340e987cc19ae,GR,ATHENS EXCHANGE ALTERNATIVE MARKET,ENAX,ASEX,WWW.ATHEXGROUP.GR
642b0bba87b340e987cc19dd,GR,ATHENS EXCHANGE S.A. CASH MARKET,XATH,ASEX,WWW.ATHEXGROUP.GR
642b0bba87b340e987cc1a11,AU,CREDIT SUISSE EQUITIES (AUSTRALIA) LIMITED,CSAU,CSAU,WWW.CREDIT-SUISSE.COM
642b0bba87b340e987cc1a38,AU,CROSSFINDER AUSTRALIA,CFAU,CSAU,WWW.CREDIT-SUISSE.COM/HK/EN/INVESTMENT-BANKING/CLIENT-OFFERING/AES/CROSSFINDER.HTML
642b0bba87b340e987cc1a79,GB,CREDIT SUISSE (EUROPE),CSEU,CSEU,WWW.CREDIT-SUISSE.COM
642b0bba87b340e987cc1aa8,GB,CREDIT SUISSE AES CROSSFINDER EUROPE,CSCF,CSEU,WWW.CREDIT-SUISSE.COM
642b0bba87b340e987cc1ad3,HK,CREDIT SUISSE SECURITIES (HONG KONG) LIMITED,CSHK,CSHK,WWW.CREDIT-SUISSE.COM
642b0bba87b340e987cc1b02,HK,CROSSFINDER HONG KONG,CFHK,CSHK,WWW.CREDIT-SUISSE.COM/HK/EN/INVESTMENT-BANKING/CLIENT-OFFERING/AES/CROSSFINDER.HTML
642b0bbb87b340e987cc1b1c,JP,CREDIT SUISSE EQUITIES (JAPAN) LIMITED,CSJP,CSJP,WWW.CREDIT-SUISSE.COM
642b0bbb87b340e987cc1b50,JP,CROSSFINDER JAPAN,CFJP,CSJP,WWW.CREDIT-SUISSE.COM/HK/EN/INVESTMENT-BANKING/CLIENT-OFFERING/AES/CROSSFINDER.HTML
642b0bbb87b340e987cc1b85,US,BATS DIRECT EDGE,EDGE,EDGE,WWW.BATS.COM
642b0bbb87b340e987cc1bad,DE,FINANCIAL INFORMATION CONTRIBUTORS EXCHANGE,FICX,FICX,WWW.FICONEX.COM
642b0bbb87b340e987cc1be2,MU,BOURSE AFRICA LIMITED,GBOT,GBOT,WWW.BOURSEAFRICA.COM
642b0bbb87b340e987cc1c17,GB,GRIFFIN MARKETS LIMITED,GRIF,GRIF,WWW.GRIFFINMARKETS.COM
642b0bbb87b340e987cc1c40,ES,IBERIAN GAS HUB,IBGH,IBGH,WWW.IBERIANGASHUB.COM
642b0bbb87b340e987cc1c5b,US,INVESTORS EXCHANGE,IEXG,IEXG,WWW.IEX.IO
642b0bbb87b340e987cc1c6e,GB,LME CLEAR,LMEC,LMEC,WWW.LME.COM
642b0bbb87b340e987cc1c99,NO,NOREXECO ASA,NEXO,NEXO,WWW.NOREXECO.COM
642b0bbb87b340e987cc1cae,JP,NOMURA SECURITIES CO LTD,NMRJ,NMRJ,WWW.NOMURA.COM
642b0bbb87b340e987cc1cee,JP,NX JAPAN,NXJP,NMRJ,WWW.NOMURA.COM
642b0bbb87b340e987cc1d08,JP,NX VWAP,NXVW,NMRJ,WWW.NOMURA.COM
642b0bbb87b340e987cc1d2f,GB,PARFX,PARX,TRDE,WWW.PARFX.COM
642b0bbb87b340e987cc1d5f,GB,ELIXIUM,ELIX,TRDE,WWW.TRADITION.COM
642b0bbb87b340e987cc1d84,GB,TRAD-X,TRDX,TRDE,WWW.TRADITION.COM
642b0bbb87b340e987cc1da9,RS,BELGRADE STOCK EXCHANGE,XBEL,XBEL,WWW.BELEX.RS
642b0bbb87b340e987cc1dcb,BA,BANJA LUKA STOCK EXCHANGE - FREE MARKET,BLBF,XBLB,WWW.BLBERZA.COM
642b0bbc87b340e987cc1de2,BA,BANJA LUKA STOCK EXCHANGE,XBLB,XBLB,WWW.BLBERZA.COM
642b0bbc87b340e987cc1e11,IT,EXTRAMOT,XMOT,XMIL,WWW.BORSAITALIANA.IT
642b0bbc87b340e987cc1e3f,IT,ELECTRONIC BOND MARKET,MOTX,XMIL,WWW.BORSAITALIANA.IT
642b0bbc87b340e987cc1e75,DE,BOERSE MUENCHEN - FREIVERKEHR,MUNB,XMUN,WWW.BOERSE-MUENCHEN.DE
642b0bbc87b340e987cc1e8b,DE,BOERSE MUENCHEN - REGULIERTER MARKT,MUNA,XMUN,WWW.BOERSE-MUENCHEN.DE
642b0bbc87b340e987cc1ebd,DE,BOERSE MUENCHEN,XMUN,XMUN,WWW.BOERSE-MUENCHEN.DE
642b0bbc87b340e987cc1ef2,NL,NXCHANGE,XNXC,XNXC,WWW.NXCHANGE.COM
642b0bbc87b340e987cc1f12,SE,OTC PUBLICATION VENUE,XOPV,XSTO,WWW.NASDAQOMXNORDIC.COM
642b0bbc87b340e987cc1f2d,LU,VESTIMA,XVES,XVES,WWW.CLEARSTREAM.COM
642b0bbc87b340e987cc1f4d,LT,ALTERNATIVE MARKET-FIRST NORTH LITHUANIA,XVIA,XLIT,
642b0bbc87b340e987cc1f6f,HN,HONDURIAN STOCK EXCHANGE,XHON,XHON,
642b0bbc87b340e987cc1fa2,US,ICE FUTURES U.S. INC,ICUS,ICUS,
642b0bbc87b340e987cc1fc0,IT,AIM ITALIA - MERCATO ALTERNATIVO DEL CAPITALE,ITSM,ITSM,
642b0bbc87b340e987cc1ff6,JP,JASDAQ TACHIAIGAI (OFF-FLOOR MARKET),JATA,JATA,
642b0bbc87b340e987cc2018,GB,EUROMTS LINKERS MARKET,KMTS,KMTS,
642b0bbc87b340e987cc2046,ID,SURABAYA STOCK EXCHANGE,XSUR,XSUR,
642b0bbc87b340e987cc2068,CA,INTERCONTINENTAL EXCHANGE - ICE FUTURES CANADA,XWCE,IFCA,
642b0bbc87b340e987cc208d,SE,NASDAQ OMX DERIVATIVES MARKETS,NASN,XSTO,
642b0bbd87b340e987cc20a1,PL,MTS POLAND,MTSP,MTSP,
642b0bbd87b340e987cc20da,IE,IRISH STOCK EXCHANGE - GLOBAL EXCHANGE MARKET,XASM,XDUB,
642b0bbd87b340e987cc20fb,IE,IRISH STOCK EXCHANGE - ENTERPRISE SECURITIES MARKET,XIEX,XDUB,
642b0bbd87b340e987cc2141,ID,JAKARTA STOCK EXCHANGE,XJKT,XJKT,
642b0bbd87b340e987cc217d,IT,MTAX,MTAX,MTAX,
642b0bbd87b340e987cc21b2,BE,EQUIDUCT,XEAS,XEQT,
642b0bbd87b340e987cc21d9,US,BONDMART,XBMK,XBMK,
642b0bbd87b340e987cc21f3,BR,BOLSA DE MERCADORIAS E FUTUROS,XBMF,XBMF,
642b0bbd87b340e987cc221d,GB,INTERCONTINENTAL EXCHANGE - ICE FUTURES EUROPE,ICEU,ICEU,
642b0bbd87b340e987cc2237,PL,BONDSPOT S.A.,CETO,XWAR,
642b0bbd87b340e987cc2268,AR,A1,XA1X,XA1X,
642b0bbd87b340e987cc227f,GB,ICAP HYDE TANKER DERIVATIVES LIMITED,ICAT,ICAH,
642b0bbd87b340e987cc22ab,GB,NASDAQ OMX EUROPE,NOME,NURO,
642b0bbd87b340e987cc22e1,IT,EXPANDI MARKET,EXPA,MTAA,
642b0bbd87b340e987cc230c,BR,BOLSA DE VALORES DE SAO PAULO,XBSP,XBSP,
642b0bbd87b340e987cc232b,AU,NSX DARK,NECD,NECD,
642b0bbd87b340e987cc2363,US,NASDAQ OMX BX OPTIONS,NBXO,XBXO,
642b0bbd87b340e987cc238a,GB,FXMARKETSPACE LIMITED,FXMT,FXMT,
642b0bbe87b340e987cc23b0,US,THIRD MARKET CORPORATION,THRD,XNIM,
642b0bbe87b340e987cc23d7,CA,ALPHA VENTURE PLUS,ATSA,ATSA,
642b0bbe87b340e987cc240b,RU,SIBERIAN INTERBANK CURRENCY EXCHANGE,XSIC,XSIC,
642b0bbe87b340e987cc244f,EE,FIRST NORTH ESTONIA,XTAA,XTAL,
642b0bbe87b340e987cc246a,IT,TLX,XTLX,XTLX,
642b0bbe87b340e987cc2497,MY,MALAYSIA DERIVATIVES EXCHANGE BHD,XLOF,XLOF,
642b0bbe87b340e987cc24c7,RU,MOSCOW INTERBANK CURRENCY EXCHANGE,XMIC,XMIC,
642b0bbe87b340e987cc24f0,GB,MTS QUASI GOVERNMENT,QMTS,QMTS,
642b0bbe87b340e987cc2512,GB,TULLETT PREBON PLC - PREBON CDS,PCDS,TPCD,
642b0bbe87b340e987cc2538,US,US FUTURES EXCHANGE,XEUS,XEUS,
642b0bbe87b340e987cc2556,US,ICE FUTURES U.S. INC,XNYF,XNYF,
642b0bbe87b340e987cc257e,US,MERR POOL XLN,BAMP,BAMP,
642b0bbe87b340e987cc25b3,GB,EDX LONDON LIMITED,XEDX,XEDX,
642b0bbe87b340e987cc25eb,EE,TALLINN STOCK EXCHANGE - REGULATED MARKET,XTAR,XTAR,
642b0bbe87b340e987cc260b,RU,REGIONAL EXCHANGE CENTRE - MICEX URAL,URCE,URCE,
642b0bbe87b340e987cc2636,FR,NYSE EURONEXT - COMPARTIMENT DES VALEURS RADIEES PARIS,VRXP,XMLI,
642b0bbe87b340e987cc265b,IE,FINEX (NEW YORK AND DUBLIN),XFNX,XFNX,
642b0bbe87b340e987cc2682,GB,CREDIT SUISSE (EUROPE),CSFB,CSEU,
642b0bbf87b340e987cc26a2,DE,RISK MANAGEMENT EXCHANGE,XHCE,XHCE,
642b0bbf87b340e987cc26ce,JP,NIPPON NEW MARKET - HERCULES,XHER,XHER,
642b0bbf87b340e987cc26f5,GB,COREDEAL MTS,CRDL,CRDL,
642b0bbf87b340e987cc2733,GB,BAIKAL,BAIK,BAIK,
642b0bbf87b340e987cc2758,GB,MTS CEDULAS MARKET,UMTS,UMTS,
642b0bbf87b340e987cc278f,US,UBS PIN (UBS PRICE IMPROVEMENT NETWORK),XPIN,UBSA,
642b0bbf87b340e987cc27cc,DE,RTR (REUTERS-REALTIME-DATEN),XRTR,XRTR,
642b0bc087b340e987cc28e5,GB,PLUS MARKETS GROUP,XPLU,XPLU,
642b0bc087b340e987cc2923,RU,REGIONAL EXCHANGE CENTRE - MICEX SOUTH,XROV,XROV,
